"propertyId","rentPrice","area","bathrooms","rooms","garages","latitude","longitude","address","suites","rentPeriodId","condominiumPrice","iptu"
"62795782","450","128","3","3","0","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"65177243","850","55","0","1","1","-27.5859781","-48.5237246","Servidão José Ventura","0","MON",NA,NA
"65177036","3800","140","3","3","2","-27.5932366","-48.5437358",NA,"2","MON","850",NA
"64725496","1000","43","1","1","1","-27.601771","-48.466266",NA,"0","MON","184","30"
"65416517","2150","109","2","3","1","-27.5932366","-48.5437358",NA,"1","MON","535",NA
"66341386","1300",NA,"1","2","1","-27.415934","-48.425734","avenida luiz boiteux piazza","1","MON","320",NA
"65592255","1600","52","1","2","1","-27.601337","-48.50622","Rua João Pio Duarte Silva","0","MON","476",NA
"66041924","1100","46","1","1","1","-27.585978","-48.523724","Rua Lauro Linhares","0","MON","258",NA
"66340904","1750","50","1","0","1","-27.5932366","-48.5437358",NA,"0","MON","330",NA
"65953987","4000","200","2","2","2","-27.5805556","-48.5961111",NA,"1","MON","930",NA
"65237612","1800","98","1","3","1","-27.5932366","-48.5437358",NA,"1","MON","967",NA
"62207615","130","45","1","1","1","-27.432242","-48.458217","Rua Rodolfo Hickel","0","DAY",NA,NA
"66482847","2600","150","2","3","1","-27.5932366","-48.5437358",NA,"1","MON","560",NA
"66299900","2200","101","3","3","1","-27.5932366","-48.5437358",NA,"1","MON","840",NA
"56396772","550","75","2","2","1","-27.242339","-50.218856","Jardim Giselle, 125","1","DAY",NA,NA
"61160342","480",NA,"2","3","1","-27.416111","-48.42605","Jardim Gizelle, 100","1","DAY",NA,NA
"63835447","2000","97","1","2","1","-27.685887","-48.486925",NA,"1","MON",NA,NA
"64077807","1100","162","1","2","2","-27.6830556","-48.4916667",NA,"1","DAY",NA,NA
"64598494","1900","80","1","2","1","-27.430474","-48.468028",NA,"0","MON","0","0"
"54486304","1850","80","2","2","1","-27.680278","-48.485235","SRV CATAVENTO","1","MON","300",NA
"58304879","550","68","2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"64909182","1800",NA,"2","3","1","-27.585978","-48.523724","Rua Lauro Linhares","0","MON","350",NA
"66349029","1000","30","1","1","0","-27.585978","-48.523724","Rua Humberto de Campos","0","MON","20",NA
"64598110","1800","90","2","2","1","-27.432843","-48.470966",NA,"1","MON","300","80"
"66483286","1350","50","2","3","1","-27.4465934","-48.3838753",NA,"1","MON","60","10"
"63856049","1300","160","3","3","2","-27.443803","-48.489704",NA,"2","DAY",NA,NA
"63945331","800","45","1","1","2","-27.242339","-50.218856",NA,"0","DAY",NA,NA
"66453926","1900","163","2","3","2","-27.596145","-48.524728","Douglas Seabra Levier, 163","1","MON","540","1700"
"66369813","2800","82","2","3","2","-27.576235","-48.507185","Pastor William Richard Schisler Filho, 868","1","MON","650","1000"
"63853848","450","56","1","1","1","-27.242339","-50.218856",NA,"0","DAY",NA,NA
"65717855","2750","90.42","2","2","1","-27.672519","-48.483482","Avenida Campeche","1","MON","570","122"
"66472283","4150",NA,"6","4","3","-27.589962","-48.558193","Rua Duarte Schutel","2","MON","1200","463"
"65717864","2300","77.63","2","2","1","-27.594987","-48.548175","Rua Radialista Dakir Polidoro","1","MON","450",NA
"65717861","3100","119.97","0","2","2","-27.683055","-48.491666","Rua Gilmar Darli Vieira","0","MON","756",NA
"65347619","1200",NA,"1","2","1","-27.423849","-48.428694","R LEONEL PEREIRA","0","MON","350","60"
"65329053","1300",NA,"2","2","1","-27.421714","-48.432125","R LEONEL PEREIRA","1","MON","450","80"
"65284812","1560",NA,"2","2","1","-27.409788","-48.424314","Avenida Luiz Boiteux Piazza","1","MON","450","1200"
"65285196","1800",NA,"2","2","1","-27.410165","-48.424611","AV LUIZ B PIAZZA","1","MON","450","1200"
"66523262","1150","46","1","1","0","-27.5859781","-48.5237246","Rua Lauro Linhares","0","MON","227",NA
"66523260","1900","101","2","3","1","-27.5932366","-48.5437358","Rua Duarte Schutel","1","MON","459",NA
"66523170","1400","75","2","3","1","-27.5859781","-48.5237246","Rua Lauro Linhares","0","MON","346",NA
"66523139","1600","76","2","3","1","-27.578449","-48.5362308","Rua Joaquim Costa","1","MON","410",NA
"66523019","1600","76","2","3","1","-27.578449","-48.5362308","Rua Joaquim Costa","1","MON","764",NA
"66522994","1700","64","2","2","1","-27.578449","-48.5362308","Rua Doutor Carlos Corrêa","1","MON","457",NA
"66523252","1500","74","2","2","101","-27.5832323","-48.496221","Rodovia Amaro Antônio Viêira","1","MON","370",NA
"66141816","1250","10","2","2","1","-27.242339","-50.218856","Armando Calil Bulos, 6078","1","MON","100","600"
"65442140","1300","75","2","2","1","-27.242339","-50.218856","Armando Calil Bulos","1","MON","290","70"
"66111338","1600","61","1","2","1","-27.5932366","-48.5437358","Rua Major Costa, 118","0","MON","355","46"
"66008954","1100","63","1","2","1","-27.5944444","-48.5752778","KURT RANTOUR, 330","0","MON","375","50"
"66111345","1850","67","2","2","2","-27.5932366","-48.5437358","Rua Artista Bitencourt, 211","1","MON","715",NA
"66111342","1800","86","2","2","1","-27.5952778","-48.5961111","Rua Joaquim Nabuco, 1359","1","MON","490","97"
"66394706","650","58","1","2","1","-27.5944444","-48.5752778","GOVERNADOR IVO SILVEIRA, 1413","0","MON","460","39"
"66337421","2000","90","2","2","0","-27.6013372","-48.5062207","Rua Sebastião Laurentino da Silva, 152","1","MON","590","112"
"65063970","2800","155","3","4","0","-27.578449","-48.5362308","Rua Comandante Constantino Nicolau Spyrides","1","MON","1216","475"
"62338097","2300","92","2","3","3","-27.597079","-48.580746","Professor Clementino de Brito, n","1","MON","500","89"
"65926280","1500","71","2","2","1","-27.242339","-50.218856","Armando Calil Bulos ","1","MON","430","0"
"65147936","2300","93","2","3","2","-27.242339","-50.218856","Amaro Antônio Vieira, agende sua visita, (48)91895276","1","MON","530","80"
"65717850","2800","87.16","0","3","2","-27.671636","-48.483192","Avenida Campeche","1","MON","630",NA
"65797615","1100",NA,"1","2","1","-27.423849","-48.428694","R LEONEL PEREIRA","0","MON","230",NA
"66431778","2300","88","3","3","1","-27.6013372","-48.5062207","Rua João Pio Duarte Silva","1","MON","445",NA
"66431743","2400","89","2","3","1","-27.5859781","-48.5237246","Rua Lauro Linhares","1","MON","375",NA
"66431748","1600","70","1","2","1","-27.5859781","-48.5237246","Rua Presidente Gama Rosa","0","MON","328",NA
"66431643","1100","52","1","2","1","-27.5859781","-48.5237246","Rua Luís Oscár de Carvalho","0","MON","249",NA
"66431925","1500","57","1","2","1","-27.5832323","-48.496221","Rodovia Amaro Antônio Viêira","0","MON","468",NA
"66431913","1100","78","2","3","1","-27.432242","-48.458217","Rua Ernâni Castro dos Santos","1","MON","353",NA
"66431908","1100","69","1","3","1","-27.432242","-48.458217","Rua Ernâni Castro dos Santos","0","MON","351",NA
"65403416","1700","155","3","3","1","-27.589756","-48.559365","Rua Almirante Lamego","1","MON","650",NA
"64918224","2000","69","2","2","1","-27.5832323","-48.496221","Rua Pastor William Richard Schisler Filho, 856","1","MON","608","89"
"65787927","1700","110","3","3","1","-27.5932366","-48.5437358","Avenida Professor Othon Gama D'Eça, 891","1","MON","880","201"
"66292527","2150","61","2","2","2","-27.578449","-48.5362308","Rua Frei Caneca, 450","1","MON","780","80"
"66111326","1200","70","2","2","1","-27.5944444","-48.5752778","Rua Professor Clementino de Brito","1","MON","360",NA
"66157205","1600","82","2","2","1","-27.5944444","-48.5752778","Rua Olávo Bilac","1","MON",NA,"95"
"66291879","1400","90","2","2","1","-27.5944444","-48.5752778","Rua General Valgas Neves, 111","1","MON","360","105"
"64718221","900","64","1","3","1","-27.57897","-48.598494","Rua Manoel Pizzolati, 244","0","MON","180",NA
"59905286","5050","186","4","3","3","-27.584668","-48.583853","Olavo Bilac, 78","3","MON","1200","0"
"64813713","850","58","1","2","1","-27.708057","-48.516719",NA,"0","MON","350",NA
"63470209","1200","68","1","2","1","-27.577543","-48.601425",NA,"0","MON","280","900"
"65475829","1300","58.62","1","2","1","-27.595376","-48.548049",NA,"0","MON","250","68"
"66319752","1300","49.52","1","1","1","-27.5859781","-48.5237246","Rua Procópio Manoel Píres, 84","0","MON","350","0"
"64734801","1450","89","1","3","1","-27.578119","-48.505329",NA,"0","MON","390","61"
"64476921","1900","102","2","2","1","-27.567058","-48.515196",NA,"1","MON","760","94"
"64588089","1600","72","2","2","1","-27.585774","-48.497128",NA,"1","MON","420","54"
"64785934","2200","68","1","2","1","-27.601465","-48.517096",NA,"1","MON","450","87"
"64457975","2400","91","2","3","1","-27.592276","-48.500768",NA,"1","MON","500","126"
"64997804","1600","84","2","3","1","-27.59816","-48.526612",NA,"1","MON","355","68"
"64714352","620","43","1","2","0","-27.5944444","-48.5752778","MARINHEIRO MAX SCHRAMM, 2428","0","MON","356","59"
"64452156","800","40","1","1","1","-27.5952778","-48.5961111","Rua Paula Ramos, 1134","0","MON","199","45"
"63223009","1100",NA,"1","2","2","-27.645029","-48.473878","Rodovia Doutor Antônio Luiz Moura Gonzaga","1","MON","0",NA
"65071860","2000",NA,"1","3","1","-27.578448","-48.53623","Rua Frei Caneca","1","MON","1000",NA
"63793619","550","50","1","2","1","-27.489489","-48.417658","SRV ACELINO E DOS SANTOS","0","MON",NA,NA
"65629057","700","54","1","0","1","-27.5932366","-48.5437358","Rua Fernando Machado, 261","0","MON","330","66"
"65629110","1000","51","1","1","0","-27.5932366","-48.5437358","Rua dos Ilhéus, 142","0","MON","505","55"
"57069418","1700","119","2","3","1","-27.590248","-48.553461","Rua Prefeito Coronel Antenor Mesquita","0","MON","453","96"
"65054563","3500","130","2","3","2","-27.5932366","-48.5437358","Rua Esteves Júnior","1","MON",NA,NA
"59607104","2500","200","1","4","2","-27.593236","-48.543735","Rua Antônio Dib Mussi","1","MON","1350",NA
"63837791","1350","52","1","2","0","-27.5859781","-48.5237246","Rua Luís Oscár de Carvalho, 75","0","MON","289","38"
"59777789","990",NA,"1","2","1","-27.597721","-48.525292","Rua Jornalista Tito Carvalho","0","MON","455","40"
"62116806","890","59","1","2","0","-27.593719","-48.556469","Rua Felipe Schmidt","0","MON","343","77"
"59607029","1900","110","1","3","1","-27.578448","-48.53623","Rua Frei Caneca","1","MON","600",NA
"63348559","1100","32","1","0","1","-27.5932366","-48.5437358","Rua Fernando Machado, 192","0","MON","393","73"
"63225900","1400","61","1","2","1","-27.5932366","-48.5437358","Rua Tenente Silveira, 570","0","MON","545","101"
"66272301","1100",NA,"1","1","1","-27.598949","-48.526225","Rua Douglas Seabra Levier","0","MON","259",NA
"56456179","6600","314","4","4","3","-27.58843","-48.546341","Rua Luiz Delfino, 100","2","MON","1396","3948"
"66482556","700","35","1","1","0","-27.593649","-48.556686","Rua Felipe Schmidt","0","MON","194","57"
"65700136","1350","56","1","1","1","-27.4371444","-48.4987167","Alameda César Nascimento, 57","0","MON","234","94"
"65309202","1300",NA,"1","3","0","-27.593236","-48.543735","Rua Rafael Bandeira","0","MON","245",NA
"63281044","1300","128","1","2","1","-27.5932366","-48.5437358","Rua General Bittencourt, 386","0","MON","610","140"
"66272402","1200",NA,"1","2","1","-27.645029","-48.473878","Rodovia Doutor Antônio Luiz Moura Gonzaga","1","MON","60",NA
"65938803","2300","95","3","2","1","-27.439515","-48.50247","Avenida dos Dourados","2","MON","300","0"
"56991772","890",NA,"1","2","0","-27.593726","-48.556512","Rua Felipe Schmidt","0","MON","343","77"
"54189254","1750","70","2","2","1","-27.576136","-48.507342","Pastor William Richard Schisler Filho, 856","1","MON","430","900"
"66039223","1390","55","1","1","1","-27.60156","-48.470947",NA,"0","MON","220",NA
"63392956","1600","83.45","3","2","1","-27.614526","-48.59283",NA,"2","MON",NA,NA
"56452593","280","45","1","1","1","-27.427448","-48.456315","Antenor Borges, 224","0","DAY","0","0"
"66272382","1500",NA,"1","2","1","-27.585978","-48.523724","Rua Professora Maria Flora Pausewang","0","MON","270",NA
"63492729","1900",NA,"1","3","1","-27.578448","-48.53623","Rua Joaquim Costa","0","MON","822",NA
"65718266","1000","20","1","1","0","-27.598074","-48.524583","Desembargador Vítor Lima, 520","1","MON",NA,NA
"65323012","5500","137","0","4","2","-27.4371444","-48.4987167","Rua Deputado Paulo Preis","4","MON","1000",NA
"54187848","1400","67","2","2","1","-27.450061","-48.398295","Maria Conceição, 570","1","MON","100","150"
"65071840","1200",NA,"1","1","0","-27.593236","-48.543735","Rua Felipe Schmidt","0","MON","257",NA
"66272393","2100",NA,"2","2","1","-27.683055","-48.491666","Servidao Aguia Dourada","1","MON","50",NA
"57612256","350","70","1","2","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"57498256","280","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"58960178","400","50","1","1","0","-27.427578","-48.456546","Antenor Borges, 210","0","DAY","0","0"
"65071761","1400",NA,"1","2","1","-27.583232","-48.49622","Rodovia Amaro Antônio Viêira","1","MON","447",NA
"57506308","250","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"65938878","2500",NA,"4","3","1","-27.437144","-48.498716","Rua Deputado Paulo Preis","3","MON","200","0"
"57731276","570","80","2","2","1","-27.433179","-48.478423","Tertuliano Brito Xavier, 2790","1","DAY","350","600"
"58719941","500","60","1","2","1","-27.242339","-50.218856","José Daux, 204","0","DAY",NA,NA
"57241239","1000","66","1","3","1","-27.604166","-48.580833","Rua Doutor Abel Capela","0","MON","322",NA
"64381716","2500","130","3","4","2","-27.5932366","-48.5437358",NA,"2","MON","950",NA
"57489514","250","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"57000922","350","60","2","3","1","-27.430629","-48.460562","Professor Milton Leite da Costa, 487","1","DAY",NA,NA
"57000631","230","40","1","1","1","-27.42819","-48.459978","Doutor Antônio Prudente de Moraes, 735","0","DAY",NA,NA
"60830814","800","230","2","3","2","-27.242339","-50.218856",NA,"1","DAY","700","0"
"57501387","250","50","1","1","1","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"56453413","220","45","1","1","1","-27.42819","-48.459978","Doutor Antônio Prudente de Moraes, 735","0","DAY",NA,NA
"61128214","660","40","1","1","0","-27.5952778","-48.5961111","Rua Padre Luís Zuber","0","MON","0",NA
"57510838","350","70","1","2","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","10","0"
"65154213","3000",NA,"2","2","1","-27.437144","-48.498716","Rodovia Jornalista Maurício Sirotski Sobrinho","1","MON","500","0"
"56919199","390","93","2","2","1","-27.242339","-50.218856","Valdemiro José Carlson, 107","1","DAY",NA,NA
"57499429","250","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"65638094","2400","103","2","3","1","-27.5832323","-48.496221",NA,"1","MON","398",NA
"57499708","250","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"50611348","1600","103","2","1","1","-27.58392","-48.581966","Coronel Pedro Demoro, 1841","1","MON","580","160"
"61418654","550","50","1","3","1","-27.5952778","-48.5961111","Rua Joaquim Nabuco","0","MON","83",NA
"63557807","2500","101","1","3","2","-27.595377","-48.548049","Rua Vereador Batista Pereira","1","MON","366","1112"
"56871545","1200","40","1","1","0","-27.594377","-48.557677",NA,"0","MON","198","53"
"57618191","250","50","1","1","0","-27.427832","-48.459734","Doutor Antônio Prudente de Moraes, 762","0","DAY","0","0"
"65681838","1450","50","1","2","1","-27.585978","-48.523724","Rua Lauro Linhares","0","MON","350",NA
"56065162","280","81","3","2","1","-27.700712","-48.494979","Rua dos Eucaliptos, 515","1","DAY",NA,NA
"66340892","1500","44","1","1","1","-27.5932366","-48.5437358",NA,"0","MON","385",NA
"64926068","3600","114","2","3","2","-27.6268728","-48.4795593",NA,"2","MON","1079",NA
"60825768","450","62","1","2","1","-27.242339","-50.218856",NA,"0","DAY","450","0"
"64938560","1400","84","1","2","1","-27.598949","-48.526225","Rua Douglas Seabra Levier","0","MON","300",NA
"65902858","1070","49","1","1","0","-27.5932366","-48.5437358",NA,"0","MON","373",NA
"63882674","3200","100","3","0","2","-27.685887","-48.486925",NA,"3","MON",NA,NA
"62588900","1800",NA,"1","4","3","-27.598949","-48.526225","Rua Capitão Romualdo de Barros","1","MON","692",NA
"62568700","350","80","3","2","1","-27.422163","-48.403668","Rua das Gaivotas, 0","1","DAY",NA,NA
"66041910","1300",NA,"1","2","0","-27.598949","-48.526225","Rua Jornalista Tito Carvalho","0","MON","230",NA
"66041981","500","15","1","1","0","-27.585978","-48.523724","Rua Professora Maria Luísa Rodrigues","0","MON","20",NA
"61853440","900",NA,"3","4","1","-27.395624","-48.415649","Avenida Tom Traugott Wildi","2","DAY",NA,NA
"60830872","550","98","2","3","1","-27.242339","-50.218856",NA,"1","DAY","480","0"
"63715560","335","50","1","1","1","-27.242339","-50.218856",NA,"0","DAY",NA,NA
"66144074","1240","50","0","1","0","-27.5932366","-48.5437358","Servidão Fedrigo","0","MON",NA,NA
"60828578","480","163","2","3","2","-27.242339","-50.218856",NA,"1","DAY","600","0"
"57840141","300",NA,"1","1","1","-27.429216","-48.457703","Rua Vidal Ramos Neto, 551","0","DAY",NA,NA
"57903114","3500",NA,"2","3","2","-27.4146335","-48.4237772","Rua leonel pereira","1","MON",NA,"0"
"64909186","1400","75","1","2","1","-27.601337","-48.50622","Rua João Pio Duarte Silva","0","MON","300",NA
